31081	4	15921	1
31081	3	15950	0
31081	2	15963	0
31081	1	15964	1
31081	0	15965	0
31080	4	15950	0
31080	3	15963	0
31080	2	15964	0
31080	1	15965	1
31080	0	15921	1
31079	7	14621	1
31079	6	12295	0
31079	5	15628	0
31079	4	17115	0
31079	3	12702	0
31079	2	2948	0
31079	1	12784	1
31079	0	13204	1
31078	7	15628	0
31078	6	14621	0
31078	5	12702	0
31078	4	12784	0
31078	3	12295	1
31078	2	2948	1
31078	1	13204	1
31078	0	17115	0
31077	4	15947	0
31077	3	15951	0
31077	2	16817	1
31077	1	17093	0
31077	0	15986	1
31076	5	12702	1
31076	4	17163	0
31076	3	14621	0
31076	2	12784	0
31076	1	13204	0
31076	0	14511	1
31075	4	16817	1
31075	3	15951	0
31075	2	15947	0
31075	1	15986	0
31075	0	17093	1
31074	4	15947	0
31074	3	16817	1
31074	2	15951	0
31074	1	15986	1
31074	0	17093	0
31073	6	15947	0
31073	5	15986	1
31073	4	17093	1
31073	3	15951	0
31073	2	15948	0
31073	1	15981	1
31073	0	16817	0
31071	6	16817	1
31071	5	15986	0
31071	4	15947	0
31071	3	15981	1
31071	2	15951	1
31071	1	17093	0
31071	0	15948	0
31069	5	16817	0
31069	4	15981	0
31069	3	15986	0
31069	2	15947	1
31069	1	17093	0
31069	0	15948	1
31067	5	12784	0
31067	4	5357	1
31067	3	16965	0
31067	2	13204	0
31067	1	14621	1
31067	0	12702	0
31066	5	15981	1
31066	4	15947	0
31066	3	17093	0
31066	2	15951	1
31066	1	15948	0
31066	0	15986	0
31065	4	13204	0
31065	3	17164	1
31065	2	12702	0
31065	1	12784	1
31065	0	5357	0
31064	4	15951	1
31064	3	15986	0
31064	2	17093	1
31064	1	15948	0
31064	0	15947	0
31062	4	17163	1
31062	3	5357	0
31062	2	15951	1
31062	1	17164	0
31062	0	13204	0
31061	4	5357	0
31061	3	15951	0
31061	2	13204	1
31061	1	17164	1
31061	0	17163	0
31060	4	5088	0
31060	3	16973	1
31060	2	12784	0
31060	1	16865	1
31060	0	16295	0
31059	7	13759	1
31059	6	16865	1
31059	5	16295	0
31059	4	5088	1
31059	3	16996	0
31059	2	16973	0
31059	1	9161	0
31059	0	16863	0
31058	6	5088	1
31058	5	16863	0
31058	4	16996	1
31058	3	16865	0
31058	2	16295	1
31058	1	16973	0
31058	0	13759	0
31054	4	17158	0
31054	3	17157	0
31054	2	14311	1
31054	1	17159	1
31054	0	17160	0
31053	4	17157	0
31053	3	17159	0
31053	2	17160	0
31053	1	17158	1
31053	0	14311	1
31051	6	9820	0
31051	5	9161	1
31051	4	14612	1
31051	3	16295	1
31051	2	16863	0
31051	1	13759	0
31051	0	14080	0
31049	4	14311	1
31049	3	17160	0
31049	2	17158	1
31049	1	17159	0
31049	0	17157	0
31047	4	9161	0
31047	3	9820	0
31047	2	16863	1
31047	1	10210	1
31047	0	14612	0
31046	9	17094	1
31046	8	16295	1
31046	7	17150	0
31046	6	17099	1
31046	5	17101	0
31046	4	17156	1
31046	3	16434	0
31046	2	17096	0
31046	1	17097	0
31046	0	16531	0
31045	4	17099	0
31045	3	17101	1
31045	2	17156	0
31045	1	17103	1
31045	0	17097	0
31044	4	16295	1
31044	3	16434	0
31044	2	16863	0
31044	1	17150	0
31044	0	16920	1
31042	4	16863	0
31042	3	16825	1
31042	2	16434	1
31042	1	16920	0
31042	0	17150	0
31040	4	16295	0
31040	3	16434	1
31040	2	16920	0
31040	1	16863	1
31040	0	15734	0
31039	4	16434	0
31039	3	16863	1
31039	2	16920	0
31039	1	15734	1
31039	0	16295	0
31038	4	16434	1
31038	3	15734	0
31038	2	16863	1
31038	1	16973	0
31038	0	16295	0
31036	5	16996	1
31036	4	13759	1
31036	3	16863	0
31036	2	16920	0
31036	1	14621	0
31036	0	9820	0
31035	9	11845	1
31035	8	14621	0
31035	7	16863	1
31035	6	12702	0
31035	5	17113	0
31035	4	15967	1
31035	3	9820	1
31035	2	13759	0
31035	1	16996	0
31035	0	5357	0
31034	5	12702	1
31034	4	16892	1
31034	3	16996	0
31034	2	5357	0
31034	1	13759	0
31034	0	14621	0
31033	7	14621	0
31033	6	16996	0
31033	5	13759	1
31033	4	17113	0
31033	3	12702	0
31033	2	15967	0
31033	1	5357	1
31033	0	15857	1
31028	7	5357	0
31028	6	16863	1
31028	5	17113	0
31028	4	12702	0
31028	3	15857	1
31028	2	16295	1
31028	1	14621	0
31028	0	13759	0
31026	9	14128	0
31026	8	16934	1
31026	7	15857	1
31026	6	17113	1
31026	5	13759	0
31026	4	16295	0
31026	3	16863	0
31026	2	14621	0
31026	1	16892	0
31026	0	12702	1
31025	7	16295	0
31025	6	16863	0
31025	5	14128	0
31025	4	16892	0
31025	3	15967	1
31025	2	14621	0
31025	1	13759	1
31025	0	15857	1
31024	4	16759	0
31024	3	16758	0
31024	2	16737	0
31024	1	16738	1
31024	0	16739	1
31023	4	16738	1
31023	3	16739	0
31023	2	16737	0
31023	1	16759	1
31023	0	16758	0
31022	5	16739	0
31022	4	17071	0
31022	3	16737	0
31022	2	16759	1
31022	1	16758	1
31022	0	16738	0
31021	5	16739	0
31021	4	16758	1
31021	3	16759	0
31021	2	16737	0
31021	1	17071	0
31021	0	16738	1
31018	6	17120	0
31018	5	16759	1
31018	4	16737	0
31018	3	16739	1
31018	2	16738	0
31018	1	17071	1
31018	0	16758	0
31017	6	17120	0
31017	5	16759	0
31017	4	16737	0
31017	3	16738	1
31017	2	16739	1
31017	1	16758	1
31017	0	17071	0
31016	6	17071	0
31016	5	16759	1
31016	4	16739	1
31016	3	17120	0
31016	2	16758	0
31016	1	16737	0
31016	0	16738	1
31015	6	16737	1
31015	5	17120	0
31015	4	16758	0
31015	3	16739	0
31015	2	16738	0
31015	1	17071	1
31015	0	16759	1
31014	6	17120	0
31014	5	16739	1
31014	4	16737	0
31014	3	16759	1
31014	2	16738	0
31014	1	16758	0
31014	0	17071	1
31013	7	16556	1
31013	6	2948	0
31013	5	17121	0
31013	4	15967	0
31013	3	16295	0
31013	2	15857	1
31013	1	13759	0
31013	0	16863	1
31012	6	17120	0
31012	5	16758	1
31012	4	16759	0
31012	3	16739	0
31012	2	17071	1
31012	1	16737	0
31012	0	16738	1
31011	5	16737	1
31011	4	16758	0
31011	3	16739	0
31011	2	16759	0
31011	1	17071	0
31011	0	16738	1
31010	5	16737	1
31010	4	16759	0
31010	3	16739	1
31010	2	16758	0
31010	1	16738	0
31010	0	17071	0
31009	5	16759	1
31009	4	17071	0
31009	3	16739	0
31009	2	16758	1
31009	1	16738	0
31009	0	16737	0
31008	5	16738	1
31008	4	16739	0
31008	3	17071	0
31008	2	16759	0
31008	1	16737	1
31008	0	16758	0
31007	9	12295	0
31007	8	10156	0
31007	7	15967	1
31007	6	17056	0
31007	5	15857	0
31007	4	14128	1
31007	3	13310	0
31007	2	13759	0
31007	1	12702	1
31007	0	16556	1
31006	8	10156	0
31006	7	17113	0
31006	6	14128	0
31006	5	13759	0
31006	4	16556	1
31006	3	15857	1
31006	2	16993	0
31006	1	12784	0
31006	0	14511	1
31005	6	10156	0
31005	5	12784	1
31005	4	16556	1
31005	3	17056	0
31005	2	13759	0
31005	1	14511	1
31005	0	14128	0
31003	5	14511	1
31003	4	17056	0
31003	3	2948	1
31003	2	16556	0
31003	1	14128	0
31003	0	12702	0
31002	7	16106	1
31002	6	14128	0
31002	5	14511	0
31002	4	17056	0
31002	3	9820	0
31002	2	10156	1
31002	1	16556	1
31002	0	12702	0
31001	7	9820	0
31001	6	2948	1
31001	5	15628	0
31001	4	12702	0
31001	3	16556	1
31001	2	14511	0
31001	1	4929	1
31001	0	10156	0
31000	6	12702	0
31000	5	15628	1
31000	4	16106	1
31000	3	16556	0
31000	2	17113	1
31000	1	14511	0
31000	0	9341	0
30999	8	17111	1
30999	7	12702	0
30999	6	16973	1
30999	5	16106	0
30999	4	9341	0
30999	3	14511	0
30999	2	16556	0
30999	1	15628	0
30999	0	17113	1
30998	5	17111	0
30998	4	12702	0
30998	3	9341	1
30998	2	15628	0
30998	1	16973	0
30998	0	14511	1
30997	5	12702	0
30997	4	17111	1
30997	3	16973	0
30997	2	9341	1
30997	1	14511	0
30997	0	16556	0
30996	4	9341	1
30996	3	12702	0
30996	2	16556	1
30996	1	8935	0
30996	0	16973	0
30994	4	8935	1
30994	3	12702	1
30994	2	16556	0
30994	1	9341	0
30994	0	17111	0
30992	4	12702	0
30992	3	16554	0
30992	2	16556	0
30992	1	17081	1
30992	0	8935	1
30991	4	16554	0
30991	3	12702	0
30991	2	17081	1
30991	1	8935	0
30991	0	16556	1
30989	4	4273	0
30989	3	17108	0
30989	2	4929	0
30989	1	17107	1
30989	0	9341	1
30988	5	17057	0
30988	4	9820	0
30988	3	12702	0
30988	2	9341	1
30988	1	4273	1
30988	0	4929	0
30987	4	16388	0
30987	3	16584	1
30987	2	16865	1
30987	1	15656	0
30987	0	16295	0
30986	6	17081	1
30986	5	10210	1
30986	4	9341	1
30986	3	9820	0
30986	2	12702	0
30986	1	4929	0
30986	0	4273	0
30983	7	16295	1
30983	6	12702	0
30983	5	16965	1
30983	4	16863	0
30983	3	10210	0
30983	2	9820	1
30983	1	11993	0
30983	0	16880	0
30982	7	12702	0
30982	6	14080	0
30982	5	11993	1
30982	4	16295	1
30982	3	16965	0
30982	2	9820	0
30982	1	10210	0
30982	0	16863	1
30979	5	16039	0
30979	4	15951	0
30979	3	15948	0
30979	2	16817	1
30979	1	15986	0
30979	0	17093	1
30977	5	16817	1
30977	4	15951	0
30977	3	17093	1
30977	2	15948	0
30977	1	15986	0
30977	0	16039	0
30976	4	15951	0
30976	3	15981	1
30976	2	15986	0
30976	1	15948	0
30976	0	16039	1
30975	4	7459	0
30975	3	14080	0
30975	2	12702	0
30975	1	16920	1
30975	0	13759	1
30973	4	7459	1
30973	3	17094	1
30973	2	17099	0
30973	1	17101	0
30973	0	17096	0
30972	6	17101	1
30972	5	16434	0
30972	4	17094	1
30972	3	17097	0
30972	2	17103	0
30972	1	17096	0
30972	0	17099	1
30970	6	16965	1
30970	5	16973	1
30970	4	16996	0
30970	3	15734	0
30970	2	16584	0
30970	1	16863	0
30970	0	16295	1
30968	4	16455	0
30968	3	15734	1
30968	2	16295	0
30968	1	16584	1
30968	0	16863	0
30967	4	16295	0
30967	3	16455	0
30967	2	16584	0
30967	1	15734	1
30967	0	16863	1
30966	4	15947	1
30966	3	15970	0
30966	2	17093	1
30966	1	16039	0
30966	0	15981	0
30965	5	15970	0
30965	4	15948	0
30965	3	15981	1
30965	2	16039	0
30965	1	17093	1
30965	0	15947	0
30964	8	15948	0
30964	7	15951	0
30964	6	15947	0
30964	5	17093	0
30964	4	15970	0
30964	3	15981	1
30964	2	16817	1
30964	1	15986	0
30964	0	16039	1
30963	7	16039	0
30963	6	15948	1
30963	5	15951	0
30963	4	15947	1
30963	3	16817	0
30963	2	17093	0
30963	1	15970	1
30963	0	15986	0
30961	4	15986	1
30961	3	16817	1
30961	2	15947	0
30961	1	16039	0
30961	0	15951	0
30960	5	16996	0
30960	4	9820	1
30960	3	16880	0
30960	2	4273	1
30960	1	13759	0
30960	0	16920	0
30959	5	13759	0
30959	4	9820	0
30959	3	12702	0
30959	2	4273	1
30959	1	16880	0
30959	0	16996	1
30958	5	12702	0
30958	4	16996	0
30958	3	16880	0
30958	2	13759	1
30958	1	9820	1
30958	0	4273	0
30956	5	16996	0
30956	4	9820	0
30956	3	12702	0
30956	2	4273	0
30956	1	16880	1
30956	0	13759	1
30954	4	9820	0
30954	3	16996	0
30954	2	4273	0
30954	1	12702	1
30954	0	16976	1
30953	5	13759	0
30953	4	16996	0
30953	3	16880	0
30953	2	4273	0
30953	1	12702	1
30953	0	9820	1
30952	6	16880	0
30952	5	13759	0
30952	4	9820	1
30952	3	16920	1
30952	2	12702	1
30952	1	16996	0
30952	0	4273	0
30951	6	13759	1
30951	5	16996	0
30951	4	4273	1
30951	3	16880	0
30951	2	9820	0
30951	1	12702	1
30951	0	16920	0
30950	6	13759	1
30950	5	16880	0
30950	4	4273	0
30950	3	9820	1
30950	2	16920	0
30950	1	16996	1
30950	0	12702	0
30949	8	16880	0
30949	7	4273	0
30949	6	17091	0
30949	5	12702	0
30949	4	16976	1
30949	3	9820	0
30949	2	16920	0
30949	1	13759	1
30949	0	16996	1
30948	7	16920	0
30948	6	16880	1
30948	5	15272	1
30948	4	12702	0
30948	3	16996	0
30948	2	4273	0
30948	1	15967	1
30948	0	13759	0
30947	5	16880	0
30947	4	12702	1
30947	3	4273	0
30947	2	13759	0
30947	1	15272	1
30947	0	16996	0
30946	6	4273	1
30946	5	16920	0
30946	4	15272	1
30946	3	13759	0
30946	2	12702	0
30946	1	16996	1
30946	0	16532	0
30945	6	16982	0
30945	5	16984	1
30945	4	16986	0
30945	3	17083	0
30945	2	17022	0
30945	1	17029	1
30945	0	17084	1
30944	6	16984	0
30944	5	16986	0
30944	4	16982	1
30944	3	17029	1
30944	2	17084	0
30944	1	17083	1
30944	0	17022	0
30943	6	17029	0
30943	5	17084	0
30943	4	16982	0
30943	3	17022	1
30943	2	16986	1
30943	1	16984	0
30943	0	17083	1
30942	8	16920	0
30942	7	4273	0
30942	6	15967	0
30942	5	16556	1
30942	4	13759	0
30942	3	16501	0
30942	2	16880	1
30942	1	15857	0
30942	0	14830	1
30939	6	16984	1
30939	5	17029	0
30939	4	16986	0
30939	3	16982	0
30939	2	17022	0
30939	1	17083	1
30939	0	17084	1
30938	6	16986	0
30938	5	17083	0
30938	4	17029	1
30938	3	17082	1
30938	2	17084	0
30938	1	16982	0
30938	0	17022	1
30937	6	17082	1
30937	5	17083	0
30937	4	17022	1
30937	3	17029	0
30937	2	16982	0
30937	1	16986	0
30937	0	17084	1
30936	7	14830	0
30936	6	15967	1
30936	5	15857	0
30936	4	16556	1
30936	3	14128	0
30936	2	16920	0
30936	1	16501	0
30936	0	13759	1
30935	5	16986	0
30935	4	17022	0
30935	3	17029	0
30935	2	17082	0
30935	1	17083	1
30935	0	16982	1
30934	5	17029	1
30934	4	16982	0
30934	3	17083	1
30934	2	16986	0
30934	1	17022	0
30934	0	17082	0
30933	6	16501	1
30933	5	16556	0
30933	4	16920	1
30933	3	14830	0
30933	2	13759	0
30933	1	17081	0
30933	0	14128	1
30932	4	16740	0
30932	3	16758	1
30932	2	16759	0
30932	1	16739	0
30932	0	16738	1
30931	5	16986	1
30931	4	17022	0
30931	3	17029	0
30931	2	17083	0
30931	1	17082	0
30931	0	16982	1
30926	5	16758	0
30926	4	16738	1
30926	3	17071	0
30926	2	16759	0
30926	1	16740	0
30926	0	16739	1
30925	5	16759	0
30925	4	16758	0
30925	3	17071	1
30925	2	16740	0
30925	1	16738	0
30925	0	16739	1
30924	9	15857	0
30924	8	3591	0
30924	7	13310	1
30924	6	16501	1
30924	5	14830	0
30924	4	16556	1
30924	3	15967	0
30924	2	12702	0
30924	1	13759	0
30924	0	4273	1
30923	5	16739	0
30923	4	16740	1
30923	3	16738	1
30923	2	17071	0
30923	1	16759	0
30923	0	16758	0
30921	5	16739	0
30921	4	16759	0
30921	3	16740	1
30921	2	16738	1
30921	1	16758	0
30921	0	17071	0
30920	5	16758	0
30920	4	17071	0
30920	3	16759	1
30920	2	16739	1
30920	1	16738	0
30920	0	16740	0
30918	5	16739	0
30918	4	16758	0
30918	3	17071	0
30918	2	16738	1
30918	1	16759	0
30918	0	16740	1
30917	9	15857	1
30917	8	16920	1
30917	7	4273	0
30917	6	2948	1
30917	5	5357	0
30917	4	14830	0
30917	3	15967	1
30917	2	12702	0
30917	1	16556	0
30917	0	13759	0
30914	5	16759	0
30914	4	16740	0
30914	3	16758	0
30914	2	17071	1
30914	1	16739	1
30914	0	16738	0
30911	4	16224	0
30911	3	15857	0
30911	2	15272	1
30911	1	14128	0
30911	0	3405	1
30910	4	15857	0
30910	3	16224	0
30910	2	15272	1
30910	1	3405	0
30910	0	14128	1
30908	9	16556	0
30908	8	14830	0
30908	7	5500	0
30908	6	4273	0
30908	5	16920	1
30908	4	13759	1
30908	3	12702	1
30908	2	5357	1
30908	1	2948	0
30908	0	10156	0
30905	8	16863	0
30905	7	15857	1
30905	6	16554	0
30905	5	14128	0
30905	4	13759	0
30905	3	4273	1
30905	2	16880	0
30905	1	2948	1
30905	0	14830	0
30903	9	4273	1
30903	8	12784	0
30903	7	16554	0
30903	6	15272	0
30903	5	14128	0
30903	4	13759	1
30903	3	14830	1
30903	2	15857	1
30903	1	2948	0
30903	0	12702	0
30902	6	13759	0
30902	5	2948	1
30902	4	15272	0
30902	3	4273	1
30902	2	14830	0
30902	1	12702	0
30902	0	14128	1
30900	9	12295	1
30900	8	11993	0
30900	7	16880	1
30900	6	12702	0
30900	5	9820	0
30900	4	9341	1
30900	3	16556	1
30900	2	16224	0
30900	1	16973	0
30900	0	2948	0
30898	5	9820	1
30898	4	16973	0
30898	3	2948	1
30898	2	12295	0
30898	1	12702	0
30898	0	9341	0
30897	6	14065	0
30897	5	12702	0
30897	4	2948	1
30897	3	16880	1
30897	2	11993	0
30897	1	9341	0
30897	0	15272	1
30896	5	9341	0
30896	4	14511	0
30896	3	11993	0
30896	2	16880	0
30896	1	15919	1
30896	0	17054	1
30894	5	17054	0
30894	4	16880	1
30894	3	11993	0
30894	2	9341	0
30894	1	16388	1
30894	0	15919	0
30892	5	5357	0
30892	4	16584	1
30892	3	5088	1
30892	2	16865	0
30892	1	16295	0
30892	0	10210	0
30891	9	14080	0
30891	8	16920	0
30891	7	16863	0
30891	6	6616	1
30891	5	15734	1
30891	4	16295	1
30891	3	16584	0
30891	2	5088	1
30891	1	16996	0
30891	0	10210	0
30889	7	10210	1
30889	6	15734	0
30889	5	16584	1
30889	4	16295	0
30889	3	16996	0
30889	2	14080	0
30889	1	6616	0
30889	0	16863	1
30886	5	13454	0
30886	4	8153	1
30886	3	16920	0
30886	2	10210	1
30886	1	16978	0
30886	0	16996	0
30884	5	10210	1
30884	4	15986	0
30884	3	15970	0
30884	2	15981	0
30884	1	16996	0
30884	0	15951	1
30883	4	16934	0
30883	3	15970	1
30883	2	16996	0
30883	1	15986	1
30883	0	15951	0
30882	5	15970	0
30882	4	15951	0
30882	3	16934	1
30882	2	15986	1
30882	1	16865	0
30882	0	16817	0
30881	6	15110	1
30881	5	17031	0
30881	4	15162	1
30881	3	15109	0
30881	2	15107	0
30881	1	15163	0
30881	0	15161	1
30880	6	15110	0
30880	5	15109	0
30880	4	15107	1
30880	3	17031	0
30880	2	15162	1
30880	1	15163	1
30880	0	15161	0
30879	5	16863	0
30879	4	17042	1
30879	3	5357	0
30879	2	7459	0
30879	1	15272	1
30879	0	15967	0
30878	6	15109	0
30878	5	15162	1
30878	4	17031	1
30878	3	15161	0
30878	2	15110	0
30878	1	15163	1
30878	0	15107	0
30877	4	16986	0
30877	3	16984	1
30877	2	17030	0
30877	1	17022	1
30877	0	16982	0
30876	7	15110	0
30876	6	15114	1
30876	5	15162	0
30876	4	15161	0
30876	3	15109	0
30876	2	17031	1
30876	1	15163	0
30876	0	15107	1
30875	5	16984	1
30875	4	17030	0
30875	3	16986	0
30875	2	17029	0
30875	1	17022	0
30875	0	16982	1
30873	5	17022	0
30873	4	16986	0
30873	3	17029	1
30873	2	17030	0
30873	1	16984	1
30873	0	16982	0
30872	5	16986	0
30872	4	17022	0
30872	3	16984	0
30872	2	16982	0
30872	1	17030	1
30872	0	17029	1
30871	6	17031	1
30871	5	15161	0
30871	4	15107	1
30871	3	15114	0
30871	2	15162	1
30871	1	15109	0
30871	0	15110	0
30870	5	17022	0
30870	4	16986	0
30870	3	17030	0
30870	2	16982	1
30870	1	16984	0
30870	0	17029	1
30869	6	15107	0
30869	5	15109	1
30869	4	15161	0
30869	3	15114	0
30869	2	15110	1
30869	1	17031	1
30869	0	15162	0
30867	5	16982	0
30867	4	16984	0
30867	3	17029	1
30867	2	16986	0
30867	1	17022	1
30867	0	17030	0
30865	5	16986	0
30865	4	17030	0
30865	3	16984	1
30865	2	17029	0
30865	1	17022	1
30865	0	16982	0
30862	5	16984	0
30862	4	17030	0
30862	3	16986	0
30862	2	16982	1
30862	1	17022	1
30862	0	17029	0
30861	5	17022	0
30861	4	16984	1
30861	3	16986	0
30861	2	17030	1
30861	1	17029	0
30861	0	16982	0
30858	5	17022	0
30858	4	16984	1
30858	3	17029	0
30858	2	16982	0
30858	1	16986	1
30858	0	17030	0
30857	5	16984	0
30857	4	17029	0
30857	3	16982	1
30857	2	16986	1
30857	1	17022	0
30857	0	17030	0
30856	5	17029	1
30856	4	17022	0
30856	3	17030	0
30856	2	16984	1
30856	1	16986	0
30856	0	16982	0
30855	4	17022	0
30855	3	16986	1
30855	2	16984	1
30855	1	16982	0
30855	0	17029	0
30854	4	16984	1
30854	3	17029	0
30854	2	16982	0
30854	1	17022	1
30854	0	16986	0
30853	4	16984	0
30853	3	17029	1
30853	2	17022	1
30853	1	16982	0
30853	0	16986	0
30852	4	16986	1
30852	3	16984	0
30852	2	17029	0
30852	1	16982	1
30852	0	17022	0
30851	4	16987	0
30851	3	16982	0
30851	2	17022	0
30851	1	16984	1
30851	0	16986	1
30850	4	17022	1
30850	3	16986	0
30850	2	16984	0
30850	1	16987	0
30850	0	16982	1
30848	9	15857	0
30848	8	12702	0
30848	7	16880	1
30848	6	16312	0
30848	5	16863	0
30848	4	11993	1
30848	3	16556	0
30848	2	13759	0
30848	1	15967	1
30848	0	29	1
30847	4	15272	1
30847	3	15857	0
30847	2	15967	1
30847	1	13759	0
30847	0	16556	0
30846	7	2948	0
30846	6	3405	1
30846	5	8780	0
30846	4	15272	1
30846	3	15857	0
30846	2	13759	0
30846	1	5088	1
30846	0	16880	0
30845	6	16880	0
30845	5	5088	1
30845	4	4929	1
30845	3	13759	1
30845	2	15857	0
30845	1	8780	0
30845	0	15272	0
30844	4	8780	1
30844	3	15857	0
30844	2	13759	0
30844	1	16880	0
30844	0	4929	1
30843	4	15857	0
30843	3	4929	0
30843	2	16556	1
30843	1	13759	0
30843	0	16880	1
30842	6	8249	0
30842	5	3870	0
30842	4	8120	0
30842	3	3785	0
30842	2	8179	1
30842	1	13202	1
30842	0	4493	1
30841	6	3870	0
30841	5	8179	0
30841	4	13202	1
30841	3	8249	0
30841	2	3785	1
30841	1	8120	1
30841	0	4493	0
30840	4	3785	0
30840	3	13202	1
30840	2	8249	1
30840	1	3870	0
30840	0	8120	0
30839	5	2948	0
30839	4	11993	0
30839	3	16556	1
30839	2	16880	0
30839	1	15857	0
30839	0	16106	1
30838	4	2948	0
30838	3	9820	1
30838	2	16106	1
30838	1	11993	0
30838	0	16260	0
30837	4	16260	0
30837	3	16993	0
30837	2	11993	1
30837	1	2948	0
30837	0	16106	1
30836	4	16106	0
30836	3	11993	0
30836	2	16941	0
30836	1	2948	1
30836	0	16092	1
30833	7	16920	0
30833	6	4273	1
30833	5	16092	0
30833	4	8780	0
30833	3	16880	1
30833	2	9341	0
30833	1	2948	0
30833	0	16106	1
30832	6	16106	1
30832	5	9341	0
30832	4	2948	0
30832	3	12354	0
30832	2	4273	1
30832	1	16965	1
30832	0	16495	0
30831	5	16965	0
30831	4	2948	1
30831	3	4273	0
30831	2	16941	1
30831	1	16106	0
30831	0	9341	0
30830	7	16556	1
30830	6	16965	1
30830	5	9341	0
30830	4	16941	0
30830	3	16224	0
30830	2	2948	0
30830	1	4273	0
30830	0	15947	1
30829	7	2948	1
30829	6	16941	0
30829	5	15947	0
30829	4	9341	0
30829	3	16556	0
30829	2	4273	1
30829	1	16944	0
30829	0	16965	1
30828	6	16997	1
30828	5	16556	0
30828	4	15947	0
30828	3	3591	1
30828	2	16944	1
30828	1	9341	0
30828	0	16880	0
30827	4	16997	0
30827	3	3591	1
30827	2	16556	0
30827	1	15947	1
30827	0	9341	0
30826	5	16997	0
30826	4	16556	0
30826	3	15947	0
30826	2	9341	1
30826	1	7298	0
30826	0	3591	1
30825	4	16556	1
30825	3	7298	0
30825	2	14065	0
30825	1	3591	0
30825	0	15947	1
30823	5	16712	0
30823	4	3591	1
30823	3	16944	0
30823	2	15556	0
30823	1	16706	0
30823	0	15951	1
30822	4	15556	0
30822	3	3591	1
30822	2	16712	0
30822	1	16706	1
30822	0	15951	0
30821	4	16944	0
30821	3	3591	0
30821	2	16920	0
30821	1	10210	1
30821	0	15951	1
30820	6	3591	0
30820	5	16224	0
30820	4	10210	0
30820	3	15951	1
30820	2	16973	1
30820	1	16920	1
30820	0	16965	0
30819	5	16920	0
30819	4	16224	0
30819	3	16863	1
30819	2	16295	0
30819	1	16996	0
30819	0	16973	1
30818	6	15272	1
30818	5	16501	0
30818	4	16863	1
30818	3	7459	0
30818	2	16973	0
30818	1	16865	1
30818	0	16295	0
30816	9	16863	0
30816	8	16501	0
30816	7	16973	0
30816	6	7459	1
30816	5	16584	0
30816	4	16865	0
30816	3	15734	1
30816	2	16295	1
30816	1	16975	0
30816	0	16224	1
30815	9	16863	0
30815	8	15734	0
30815	7	10210	0
30815	6	16584	0
30815	5	16295	1
30815	4	16975	1
30815	3	7459	0
30815	2	16501	1
30815	1	15256	0
30815	0	16224	1
30812	7	16295	0
30812	6	16584	0
30812	5	16501	1
30812	4	15256	0
30812	3	16863	0
30812	2	10210	1
30812	1	16975	0
30812	0	15734	1
30811	9	16863	0
30811	8	15734	0
30811	7	16224	1
30811	6	15256	0
30811	5	16614	1
30811	4	16501	0
30811	3	8153	0
30811	2	10210	0
30811	1	16295	1
30811	0	16975	1
30808	6	16295	0
30808	5	16863	0
30808	4	15353	1
30808	3	15256	1
30808	2	16501	0
30808	1	15734	0
30808	0	16614	1
30807	6	15734	0
30807	5	15353	1
30807	4	14590	1
30807	3	15256	0
30807	2	16863	0
30807	1	16501	1
30807	0	16295	0
30806	4	16863	1
30806	3	15734	0
30806	2	16295	1
30806	1	15256	0
30806	0	15353	0
30805	6	5357	0
30805	5	16992	1
30805	4	16880	1
30805	3	16863	1
30805	2	16115	0
30805	1	15967	0
30805	0	16920	0
30804	6	15967	0
30804	5	16990	0
30804	4	5357	1
30804	3	16880	0
30804	2	16115	0
30804	1	16863	1
30804	0	16920	1
30802	4	16863	0
30802	3	16920	1
30802	2	15967	1
30802	1	16115	0
30802	0	16990	0
30801	4	16990	0
30801	3	16863	1
30801	2	16298	0
30801	1	15967	1
30801	0	16115	0
30800	6	11364	0
30800	5	3757	1
30800	4	2805	0
30800	3	11648	0
30800	2	5882	1
30800	1	2799	1
30800	0	3591	0
30799	6	11648	1
30799	5	2799	1
30799	4	2805	0
30799	3	3591	0
30799	2	11364	0
30799	1	3757	0
30799	0	5882	1
30798	6	16987	1
30798	5	16986	1
30798	4	16983	0
30798	3	16720	1
30798	2	16982	0
30798	1	16984	0
30798	0	16988	0
30797	6	11648	0
30797	5	10604	1
30797	4	3591	1
30797	3	5882	0
30797	2	2799	1
30797	1	11364	0
30797	0	2805	0
30796	6	16720	1
30796	5	16988	0
30796	4	16982	0
30796	3	16983	1
30796	2	16987	0
30796	1	16986	0
30796	0	16984	1
30795	6	2805	0
30795	5	11364	0
30795	4	3591	0
30795	3	2799	1
30795	2	11648	1
30795	1	5882	1
30795	0	10604	0
30793	6	3591	1
30793	5	11364	0
30793	4	10604	1
30793	3	2799	0
30793	2	5882	0
30793	1	2805	0
30793	0	11648	1
30792	6	16983	0
30792	5	16720	1
30792	4	16987	0
30792	3	16988	1
30792	2	16982	1
30792	1	16986	0
30792	0	16984	0
30791	6	16988	0
30791	5	16983	1
30791	4	16982	0
30791	3	16720	0
30791	2	16986	1
30791	1	16984	0
30791	0	16987	1
30790	6	10604	0
30790	5	11364	1
30790	4	2805	0
30790	3	5882	1
30790	2	11648	1
30790	1	2799	0
30790	0	3591	0
30789	5	5882	0
