game,num_bots,is_bot,win,payoff,is_resistance,role,resistance_win,res_bots,spy_bots,seat
0b2739f8,4,True,False,-1.0,True,Resistance,False,3,1,2
0b2739f8,4,True,False,-1.0,True,Resistance,False,3,1,3
0b2739f8,4,True,False,-1.0,True,Merlin,False,3,1,4
b1a92076,2,False,False,-1.5,False,Assassin,True,1,1,0
b1a92076,2,False,True,1.0,True,Resistance,True,1,1,1
b1a92076,2,True,False,-1.5,False,Spy,True,1,1,2
b1a92076,2,True,True,1.0,True,Merlin,True,1,1,3
b1a92076,2,False,True,1.0,True,Resistance,True,1,1,4
a574342d,4,True,True,1.0,True,Merlin,True,2,2,0
a574342d,4,False,True,1.0,True,Resistance,True,2,2,1
a574342d,4,True,False,-1.5,False,Spy,True,2,2,2
a574342d,4,True,False,-1.5,False,Assassin,True,2,2,3
a574342d,4,True,True,1.0,True,Resistance,True,2,2,4
d7f8b749,3,True,False,-1.5,False,Assassin,True,1,2,0
d7f8b749,3,False,True,1.0,True,Merlin,True,1,2,1
d7f8b749,3,True,False,-1.5,False,Spy,True,1,2,2
d7f8b749,3,True,True,1.0,True,Resistance,True,1,2,3
d7f8b749,3,False,True,1.0,True,Resistance,True,1,2,4
0c57a7ee,1,False,False,-1.5,False,Assassin,True,1,0,0
0c57a7ee,1,False,True,1.0,True,Resistance,True,1,0,1
0c57a7ee,1,False,False,-1.5,False,Spy,True,1,0,2
0c57a7ee,1,False,True,1.0,True,Merlin,True,1,0,3
0c57a7ee,1,True,True,1.0,True,Resistance,True,1,0,4
d0df5f05,4,True,True,1.5,False,Spy,False,3,1,0
d0df5f05,4,False,True,1.5,False,Assassin,False,3,1,1
d0df5f05,4,True,False,-1.0,True,Resistance,False,3,1,2
d0df5f05,4,True,False,-1.0,True,Resistance,False,3,1,3
d0df5f05,4,True,False,-1.0,True,Merlin,False,3,1,4
a84d24a6,4,True,False,-1.0,True,Resistance,False,2,2,0
a84d24a6,4,True,True,1.5,False,Assassin,False,2,2,1
a84d24a6,4,True,False,-1.0,True,Resistance,False,2,2,2
a84d24a6,4,False,False,-1.0,True,Merlin,False,2,2,3
a84d24a6,4,True,True,1.5,False,Spy,False,2,2,4
ab9909ab,3,False,True,1.0,True,Resistance,True,1,2,0
ab9909ab,3,True,False,-1.5,False,Spy,True,1,2,1
ab9909ab,3,True,False,-1.5,False,Assassin,True,1,2,2
ab9909ab,3,True,True,1.0,True,Resistance,True,1,2,3
ab9909ab,3,False,True,1.0,True,Merlin,True,1,2,4
193ffe8a,4,True,False,-1.0,True,Resistance,False,2,2,0
193ffe8a,4,False,False,-1.0,True,Resistance,False,2,2,1
193ffe8a,4,True,False,-1.0,True,Merlin,False,2,2,2
193ffe8a,4,True,True,1.5,False,Spy,False,2,2,3
193ffe8a,4,True,True,1.5,False,Assassin,False,2,2,4
538af2bb,4,True,False,-1.0,True,Resistance,False,3,1,0
538af2bb,4,True,True,1.5,False,Assassin,False,3,1,1
538af2bb,4,True,False,-1.0,True,Merlin,False,3,1,2
538af2bb,4,False,True,1.5,False,Spy,False,3,1,3
538af2bb,4,True,False,-1.0,True,Resistance,False,3,1,4
6fa76b94,3,True,True,1.5,False,Assassin,False,1,2,0
6fa76b94,3,True,False,-1.0,True,Resistance,False,1,2,1
6fa76b94,3,False,False,-1.0,True,Resistance,False,1,2,2
6fa76b94,3,True,True,1.5,False,Spy,False,1,2,3
6fa76b94,3,False,False,-1.0,True,Merlin,False,1,2,4
5e3ebed0,4,True,True,1.5,False,Assassin,False,3,1,0
5e3ebed0,4,True,False,-1.0,True,Resistance,False,3,1,1
5e3ebed0,4,False,True,1.5,False,Spy,False,3,1,2
5e3ebed0,4,True,False,-1.0,True,Resistance,False,3,1,3
5e3ebed0,4,True,False,-1.0,True,Merlin,False,3,1,4
dae4c0f8,4,True,False,-1.0,True,Resistance,False,2,2,0
dae4c0f8,4,True,True,1.5,False,Spy,False,2,2,1
dae4c0f8,4,True,True,1.5,False,Assassin,False,2,2,2
dae4c0f8,4,True,False,-1.0,True,Merlin,False,2,2,3
dae4c0f8,4,False,False,-1.0,True,Resistance,False,2,2,4
6848599d,4,True,True,1.5,False,Spy,False,2,2,0
6848599d,4,True,True,1.5,False,Assassin,False,2,2,1
6848599d,4,True,False,-1.0,True,Merlin,False,2,2,2
6848599d,4,False,False,-1.0,True,Resistance,False,2,2,3
6848599d,4,True,False,-1.0,True,Resistance,False,2,2,4
dc073b76,4,False,False,-1.0,True,Resistance,False,2,2,0
dc073b76,4,True,True,1.5,False,Assassin,False,2,2,1
dc073b76,4,True,False,-1.0,True,Resistance,False,2,2,2
dc073b76,4,True,True,1.5,False,Spy,False,2,2,3
dc073b76,4,True,False,-1.0,True,Merlin,False,2,2,4
3c836bde,3,True,True,1.5,False,Assassin,False,1,2,0
3c836bde,3,False,False,-1.0,True,Resistance,False,1,2,1
3c836bde,3,True,True,1.5,False,Spy,False,1,2,2
3c836bde,3,True,False,-1.0,True,Merlin,False,1,2,3
3c836bde,3,False,False,-1.0,True,Resistance,False,1,2,4
72e59e38,3,False,False,-1.0,True,Resistance,False,1,2,0
72e59e38,3,True,False,-1.0,True,Resistance,False,1,2,1
72e59e38,3,False,False,-1.0,True,Merlin,False,1,2,2
72e59e38,3,True,True,1.5,False,Spy,False,1,2,3
72e59e38,3,True,True,1.5,False,Assassin,False,1,2,4
9006c918,4,False,False,-1.0,True,Merlin,False,2,2,0
9006c918,4,True,True,1.5,False,Assassin,False,2,2,1
9006c918,4,True,True,1.5,False,Spy,False,2,2,2
9006c918,4,True,False,-1.0,True,Resistance,False,2,2,3
9006c918,4,True,False,-1.0,True,Resistance,False,2,2,4
5a8cf87f,4,True,True,1.5,False,Assassin,False,3,1,0
5a8cf87f,4,False,True,1.5,False,Spy,False,3,1,1
5a8cf87f,4,True,False,-1.0,True,Resistance,False,3,1,2
5a8cf87f,4,True,False,-1.0,True,Resistance,False,3,1,3
5a8cf87f,4,True,False,-1.0,True,Merlin,False,3,1,4
131ec3b6,4,True,False,-1.5,False,Assassin,True,2,2,0
131ec3b6,4,False,True,1.0,True,Merlin,True,2,2,1
131ec3b6,4,True,False,-1.5,False,Spy,True,2,2,2
131ec3b6,4,True,True,1.0,True,Resistance,True,2,2,3
131ec3b6,4,True,True,1.0,True,Resistance,True,2,2,4
902873a1,2,False,False,-1.0,True,Resistance,False,2,0,0
902873a1,2,False,True,1.5,False,Assassin,False,2,0,1
902873a1,2,True,False,-1.0,True,Merlin,False,2,0,2
902873a1,2,False,True,1.5,False,Spy,False,2,0,3
902873a1,2,True,False,-1.0,True,Resistance,False,2,0,4
b06fcf71,4,True,True,1.5,False,Assassin,False,3,1,0
b06fcf71,4,True,False,-1.0,True,Merlin,False,3,1,1
b06fcf71,4,False,True,1.5,False,Spy,False,3,1,2
b06fcf71,4,True,False,-1.0,True,Resistance,False,3,1,3
b06fcf71,4,True,False,-1.0,True,Resistance,False,3,1,4
f28fdd11,4,True,False,-1.0,True,Resistance,False,3,1,0
f28fdd11,4,False,True,1.5,False,Assassin,False,3,1,1
f28fdd11,4,True,False,-1.0,True,Merlin,False,3,1,2
f28fdd11,4,True,True,1.5,False,Spy,False,3,1,3
f28fdd11,4,True,False,-1.0,True,Resistance,False,3,1,4
8afb8b6d,2,False,True,1.0,True,Resistance,True,2,0,0
8afb8b6d,2,True,True,1.0,True,Merlin,True,2,0,1
8afb8b6d,2,False,False,-1.5,False,Assassin,True,2,0,2
8afb8b6d,2,False,False,-1.5,False,Spy,True,2,0,3
8afb8b6d,2,True,True,1.0,True,Resistance,True,2,0,4
6ce766bf,4,True,False,-1.0,True,Resistance,False,2,2,0
6ce766bf,4,True,True,1.5,False,Assassin,False,2,2,1
6ce766bf,4,False,False,-1.0,True,Resistance,False,2,2,2
6ce766bf,4,True,True,1.5,False,Spy,False,2,2,3
6ce766bf,4,True,False,-1.0,True,Merlin,False,2,2,4
68b6be64,4,True,True,1.0,True,Resistance,True,3,1,0
68b6be64,4,True,True,1.0,True,Merlin,True,3,1,1
68b6be64,4,True,True,1.0,True,Resistance,True,3,1,2
68b6be64,4,True,False,-1.5,False,Assassin,True,3,1,3
68b6be64,4,False,False,-1.5,False,Spy,True,3,1,4
1c149524,4,True,False,-1.5,False,Assassin,True,2,2,0
1c149524,4,True,True,1.0,True,Resistance,True,2,2,1
1c149524,4,True,True,1.0,True,Merlin,True,2,2,2
1c149524,4,False,True,1.0,True,Resistance,True,2,2,3
1c149524,4,True,False,-1.5,False,Spy,True,2,2,4
ac27b766,4,True,False,-1.0,True,Resistance,False,2,2,0
ac27b766,4,True,False,-1.0,True,Resistance,False,2,2,1
ac27b766,4,False,False,-1.0,True,Merlin,False,2,2,2
ac27b766,4,True,True,1.5,False,Spy,False,2,2,3
ac27b766,4,True,True,1.5,False,Assassin,False,2,2,4
e223f443,3,True,False,-1.0,True,Merlin,False,1,2,0
e223f443,3,False,False,-1.0,True,Resistance,False,1,2,1
e223f443,3,True,True,1.5,False,Spy,False,1,2,2
e223f443,3,False,False,-1.0,True,Resistance,False,1,2,3
e223f443,3,True,True,1.5,False,Assassin,False,1,2,4
88a98f09,4,True,False,-1.0,True,Resistance,False,2,2,0
88a98f09,4,True,True,1.5,False,Assassin,False,2,2,1
88a98f09,4,True,True,1.5,False,Spy,False,2,2,2
88a98f09,4,True,False,-1.0,True,Resistance,False,2,2,3
88a98f09,4,False,False,-1.0,True,Merlin,False,2,2,4
69d76d9c,3,True,False,-1.0,True,Merlin,False,2,1,0
69d76d9c,3,False,False,-1.0,True,Resistance,False,2,1,1
69d76d9c,3,True,False,-1.0,True,Resistance,False,2,1,2
69d76d9c,3,True,True,1.5,False,Assassin,False,2,1,3
69d76d9c,3,False,True,1.5,False,Spy,False,2,1,4
8b104109,4,True,False,-1.0,True,Resistance,False,2,2,0
8b104109,4,True,False,-1.0,True,Merlin,False,2,2,1
8b104109,4,True,True,1.5,False,Assassin,False,2,2,2
8b104109,4,False,False,-1.0,True,Resistance,False,2,2,3
8b104109,4,True,True,1.5,False,Spy,False,2,2,4
7acaa74c,4,True,False,-1.5,False,Spy,True,2,2,0
7acaa74c,4,True,False,-1.5,False,Assassin,True,2,2,1
7acaa74c,4,True,True,1.0,True,Resistance,True,2,2,2
7acaa74c,4,False,True,1.0,True,Merlin,True,2,2,3
7acaa74c,4,True,True,1.0,True,Resistance,True,2,2,4
7c1cdc5f,4,True,False,-1.0,True,Merlin,False,2,2,0
7c1cdc5f,4,True,False,-1.0,True,Resistance,False,2,2,1
7c1cdc5f,4,True,True,1.5,False,Spy,False,2,2,2
7c1cdc5f,4,True,True,1.5,False,Assassin,False,2,2,3
7c1cdc5f,4,False,False,-1.0,True,Resistance,False,2,2,4
6ec8a926,4,True,True,1.5,False,Assassin,False,2,2,0
6ec8a926,4,False,False,-1.0,True,Merlin,False,2,2,1
6ec8a926,4,True,False,-1.0,True,Resistance,False,2,2,2
6ec8a926,4,True,True,1.5,False,Spy,False,2,2,3
6ec8a926,4,True,False,-1.0,True,Resistance,False,2,2,4
ca3c2123,3,False,True,1.5,False,Assassin,False,2,1,0
ca3c2123,3,True,False,-1.0,True,Merlin,False,2,1,1
ca3c2123,3,True,False,-1.0,True,Resistance,False,2,1,2
ca3c2123,3,True,True,1.5,False,Spy,False,2,1,3
ca3c2123,3,False,False,-1.0,True,Resistance,False,2,1,4
b7cf5946,4,True,True,1.0,True,Merlin,True,3,1,0
b7cf5946,4,False,False,-1.5,False,Assassin,True,3,1,1
b7cf5946,4,True,True,1.0,True,Resistance,True,3,1,2
b7cf5946,4,True,False,-1.5,False,Spy,True,3,1,3
